"id","Plu","Type","Category","Commodity","Variety","Size","Measures_na","Measures_row","Restrictions","Botanical","Aka","Status","Link","Notes","Updated_by","Updated_at","Created_at","Deleted_at","Language"
"1416","4939","Global","Nuts","PISTACHIO","Natural","All Sizes","","","","Pistacia vera","","Approved","","","Webmaster2015","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1417","4940","Global","Nuts","PISTACHIO","Red","All Sizes","","","","Pistacia vera","","Approved","","","Webmaster2015","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1418","4941","Global","Nuts","PISTACHIO","Retailer Assigned","All Sizes","","","","Pistacia vera","","Approved","","","Webmaster2015","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1419","4942","Global","Nuts","SUNFLOWER SEEDS","","All Sizes","","","","Helianthus annus","","Approved","","","Webmaster2015","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1420","4943","Global","Nuts","WALNUTS","Regular","All Sizes","","","","Juglans spp.","","Approved","","","Webmaster2015","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1421","4944","Global","Nuts","WALNUTS","Black","All Sizes","","","","Juglans spp.","","Approved","","","Webmaster2015","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1422","4945","Global","Nuts","WALNUTS","White","All Sizes","","","","Juglans spp.","","Approved","","","Webmaster2015","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1423","4946","Global","Nuts","WALNUTS","Retailer Assigned","All Sizes","","","","Juglans spp.","","Approved","","","Webmaster2015","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1424","4947","Global","Nuts","OTHER NUTS","Retailer Assigned","All Sizes","","","","","","Approved","","","Webmaster2015","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1425","4948","Global","Nuts","OTHER NUTS","Retailer Assigned","All Sizes","","","","","","Approved","","","Webmaster2015","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1426","4949","Global","Nuts","OTHER NUTS","Retailer Assigned","All Sizes","","","","","","Approved","","","Webmaster2015","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1427","4950","Global","Nuts","OTHER NUTS","Retailer Assigned"," All Sizes ","","","","","","Approved","http://","","Vicki Bonvetti","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1428","4951","Global","Nuts","OTHER NUTS","Retailer Assigned","All Sizes","","","","","","Approved","","","Webmaster2015","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1429","4952","Global","Nuts","OTHER NUTS","Retailer Assigned","All Sizes","","","","","","Approved","","","Webmaster2015","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1430","4953","Global","Nuts","OTHER NUTS","Retailer Assigned","All Sizes","","","","","","Approved","","","Webmaster2015","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1431","4954","Global","Nuts","OTHER NUTS","Retailer Assigned","All Sizes","","","","","","Approved","","","Webmaster2015","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1432","4955","Global","Nuts","OTHER NUTS","Retailer Assigned","All Sizes","","","","","","Approved","","","Webmaster2015","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1433","4956","Global","Nuts","OTHER NUTS","Retailer Assigned","All Sizes","","","","","","Approved","","","Webmaster2015","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1434","4957","Global","Fruits","GRAPES","Blue/Black Seeded (All others not listed)","All Sizes","","","","Vitis vinifera","","Approved","","","Webmaster2015","2024-12-12 15:39:40","1999-12-30 23:00:00","","EN"
"1435","4958","Global","Fruits","LEMONS","","Medium","140/165 size","Average Fruit Dimensions = 54mm - under 65mm","","Citrus limon","","Approved","","","Webmaster2015","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1436","4959","Global","Fruits","MANGO","Red (Includes Tommy Atkins, Kent, Palmer Vandyke, Edward, Hayden)","Large","8 to 10 size","","","Mangifera indica","","Approved","","","Vicki Bonvetti","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1437","4960","Global","Fruits","PEARS","Fragrant","All Sizes","","","","Pyrus spp.","","Approved","","","Webmaster2015","2023-12-19 19:08:58","2007-05-03 22:00:00","","EN"
"1438","4961","Global","Fruits","MANGO","Yellow","Large","16 size and larger","","","Mangifera indica","(Includes Oro, Ataulfo/Honey Manila varieties)","Approved","","","Webmaster2015","2024-02-07 18:08:04","2007-05-09 22:00:00","","EN"
"1439","3128","Global","Vegetables","POTATO","Purple","All Sizes  ","","","","Solanum tuberosum","","Approved","","","Webmaster2015","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1440","4446","Global","Fruits","POMEGRANATE","Retailer Assigned","All Sizes   ","","","","Punica granatum","","Approved","","","Webmaster2015","2023-12-19 19:08:58","1999-12-30 23:00:00","","EN"
"1441","3460","Global","Fruits","APPLES","Red Jonaprince"," All Sizes  ","","","","Malus domestica","Red Prince","Approved","http://","","Wendy Logan","2023-12-19 19:08:58","2015-08-20 07:21:36","","EN"
"1442","3459","Global","Fruits","PERSIMMON","Shiny Red","All Sizes ","","","","Diospyros kaki","","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2015-08-20 07:22:12","","EN"
"1447","3461","Global","Fruits","APPLES","Lady Williams"," All Sizes  ","","","","Malus domestica","","Approved","http://","","Wendy Logan","2023-12-19 19:08:58","2015-09-03 18:06:40","","EN"
"1448","3462","Global","Herbs","CHIVES","Garlic/Chinese","All Sizes ","","","","Allium tuberosum","","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2015-09-03 18:07:41","","EN"
"1449","3464","Global","Fruits","MANGO","B-74","All Sizes  ","","","","Mangifera ","Calypso™","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2016-02-08 15:12:13","","EN"
"1450","3465","Global","Vegetables","PEPPERS (CAPSICUMS)","Stripy Bell","All Sizes   ","","","","Capsicum","Enjoya™","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2016-02-08 15:17:05","","EN"
"1451","3466","Global","Fruits","PEARS","Cape Rose","All Sizes ","","","","Pyrus communis","Cheeky®","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2016-02-08 15:18:37","","EN"
"1452","3467","Global","Fruits","APPLES","Regal 13-82"," All Sizes  ","","","","Malus domestica","Juici™","Approved","http://","","Wendy Logan","2023-12-19 19:08:58","2016-02-08 15:20:16","","EN"
"1453","3463","Global","Vegetables","Amaranth/Callaloo/Een Choy","","All Sizes ","","","","amaranthus spp.","Chinese spinach, yin choy","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2016-02-12 16:14:46","","EN"
"1454","3468","Global","Fruits","APPLES","Honeycrisp"," Small  ","100 size and smaller","Average Fruit Weight less than 205g","","Malus domestica","","Approved","http://","","Wendy Logan","2023-12-19 19:08:58","2016-03-01 19:51:58","","EN"
"1455","3469","Global","Fruits","GRAPES","Sugrasixteen","All Sizes ","","","","Vitis Vinifera I.","SABLE SEEDLESS® brand","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2016-05-02 11:49:24","","EN"
"1456","3470","Global","Fruits","MELON","Watermelon - Red, Small Seeds","All Sizes  ","","","","Citrullus lanatus","","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2016-05-16 18:03:50","","EN"
"1457","3471","Global","Vegetables","CACTUS LEAVES (Nopales/Cactus Pads)","Baby","All Sizes   ","","","","Opuntia sp","","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2016-05-26 12:03:09","","EN"
"1458","3472","Global","Herbs","SACRED PEPPER","","All Sizes ","","","","Piper sanctum","Sacred pepper leaf","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2016-05-26 12:04:21","","EN"
"1459","3473","Global","Herbs","EPAZOTE","","All Sizes ","","","","Chenopodium ambrosioides L.","","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2016-05-26 12:05:59","","EN"
"1460","3474","Global","Vegetables","SWEET POTATO/YAM/KUMARA","Saffron","All Sizes ","","","","Escobedia linearis Schlecht","","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2016-05-26 12:07:56","","EN"
"1461","3475","Global","Herbs","MINT","Peppermint","All Sizes  ","","","","Mentha piperata","","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2016-05-26 12:09:57","","EN"
"1462","3476","Global","Herbs","ORANGE TREE LEAF","","All Sizes   ","","","","Citrus x sinensis (L.) Osbeck","","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2016-05-26 12:11:17","","EN"
"1463","3477","Global","Herbs","PAPALO","","All Sizes ","","","","Porophyllum macrocephalum DC.","Summer cilantro, Bolivian coriander","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2016-05-26 12:13:07","","EN"
"1464","3478","Global","Vegetables","QUELITES","","All Sizes ","","","","Chenopodium spp.","","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2016-05-26 12:14:32","","EN"
"1465","3479","Global","Vegetables","CHIPILIN LEAF","","All Sizes ","","","","Crotalaria longirostrata","Chepil","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2016-05-26 12:17:28","","EN"
"1466","3480","Global","Vegetables","PUMPKIN VINE","","All Sizes  ","","","","Cucurbita pepo","Pumpkin vine","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2016-05-26 12:18:41","","EN"
"1467","3481","Global","Vegetables","XPELON","","All Sizes   ","","","","Phaseolus lunatus","Xpelon bean","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2016-05-26 12:20:12","","EN"
"1468","3482","Global","Herbs","RABBIT HERB","","All Sizes ","","","","Porophyllum linaria (Cav.) DC.","","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2016-05-26 12:21:29","","EN"
"1469","3483","Global","Herbs","PURPLE HERB","","All Sizes ","","","","Solanum americanum Mill.","Purple grass","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2016-05-26 12:22:31","","EN"
"1470","3484","Global","Fruits","APPLES","Dalinette","   All Sizes    ","","","","Malus domestica","Choupette","Approved","http://","","Wendy Logan","2023-12-19 19:08:58","2016-07-18 15:35:37","","EN"
"1474","3486","Global","Fruits","APPLES","CN121","All Sizes ","","","","Malus domestica","SugarBee™","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2016-10-31 17:44:09","","EN"
"1475","3487","Global","Fruits","APPLES","MN 55","All Sizes  ","","","","Malus domestica","Rave™, First Kiss™","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2016-10-31 19:22:14","","EN"
"1476","3485","Global","Fruits","PEARS","Harovin Sundown"," All Sizes  ","","","","Pyrus communis","Cold Snap™","Approved","http://","","Vicki Bonvetti","2023-12-19 19:08:58","2016-10-31 19:50:02","","EN"
"1477","3488","Global","Fruits","MANGO","Red","Extra Large  ","7 and Larger","","","Mangifera indica","","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2017-01-18 18:06:37","","EN"
"1478","3489","Global","Fruits","PEARS","Cepuna","All Sizes   ","","","","Pyrus communis","Migo™","Approved","","","Christina D'allarco","2023-12-19 19:08:58","2017-01-26 19:07:26","","EN"
"1479","3490","Global","Fruits","APPLES","MAIA 1","All sizes  ","","","","Malus domestica","EverCrisp™","Approved","","","Vicki Bonvetti","2023-12-19 19:08:58","2018-02-07 19:33:06","","EN"
"1480","3491","Global","Fruits","GRAPES","ARRA FIFTEEN","All Sizes  ","","","","Vitis vinifera","Sweeties™","Approved","","","Vicki Bonvetti","2023-12-19 19:08:58","2018-02-08 14:51:43","","EN"
"1481","3492","Global","Fruits","GRAPES","ARRA TWENTYNINE","All Sizes   ","","","","Vitis vinifera","Passion Fire™","Approved","","","Vicki Bonvetti","2023-12-19 19:08:58","2018-02-08 15:09:57","","EN"
"1482","3493","Global","Vegetables","ONIONS","Tearless Sweet","All Sizes ","","","","Allium cepa","Sunions","Approved","","","Vicki Bonvetti","2023-12-19 19:08:58","2018-05-08 15:05:16","","EN"
"1483","3495","Global","Fruits","PEARS","Celina","All Sizes  ","","","","Pyrus communis","QTee®","Approved","","","Vicki Bonvetti","2023-12-19 19:08:58","2018-05-08 16:55:03","","EN"
"1484","3496","Global","Fruits","GRAPES","IFG Core Red Seedless","    All Sizes       ","","","","Vitis vinifera","IFG 68-175 (Sweet Celebration®), IFG Four (Sweet Romance®), IFG None (Jack's Salute®)","Approved","http://","Image is representative of the PLU commodity type and does not show all varieties covered under this PLU code.","Wendy Logan","2023-12-19 19:08:58","2018-05-09 12:57:49","","EN"
"1485","3497","Global","Fruits","GRAPES","IFG Core Black Seedless "," All Sizes  ","","","","Vitis vinifera","IFG One (Sweet Surrender®), IFG Eight (Sweet Enchantment®), IFG Thirteen (Sweet Secrets®), IFG Fifteen (Sweet Surprise®), IFGSixteen (Sweet Surprise®), IFG Seventeen (Sweet Joy®), IFG Twenty-Five (Sweet Magic®), IFG Twenty-Six (Sweet Bond®) ","Approved","http://","","Vincent Huston","2023-12-19 19:08:58","2018-05-09 12:59:58","","EN"
"1486","3498","Global","Fruits","GRAPES","IFG Core Green Seedless","  All Sizes    ","","","","Vitis vinifera","IFG Two (Sweet Sunshine®), IFG Ten (Sweet Globe®), IFG Eleven (Sugar Crisp®)","Approved","http://","","Vincent Huston","2023-12-19 19:08:58","2018-05-09 13:12:32","","EN"
"1487","3499","Global","Fruits","GRAPES","IFG Novelty Red Seedless"," All Sizes    ","","","","Vitis vinifera","IFG Fourteen (Sweet Mayabelle®), IFG Eighteen (Sweet Nectar®), IFG Nineteen (Candy Hearts®), IFG Twenty-One (Candy Snaps®), IFG Twenty-Three (Candy Drops®)","Approved","http://","","Vincent Huston","2023-12-19 19:08:58","2018-05-09 13:16:32","","EN"
"1488","3500","Global","Fruits","GRAPES","IFG Novelty Black Seedless","    All Sizes     ","","","","Vitis vinifera","IFG Six (Sweet Sapphire®). IFG Twelve (Funny Fingers®), IFG Twenty (Candy Crunch®), IFG Twenty-Two (Candy Dream®s)","Approved","http://","","Vincent Huston","2023-12-19 19:08:58","2018-05-09 13:36:51","","EN"
"1489","3501","Global","Fruits","GRAPES","IFG Novelty Green Seedless","  All Sizes    ","","","","Vitis vinifera","IFG Seven (Cotton Candy®)","Approved","http://","","Vincent Huston","2023-12-19 19:08:58","2018-05-09 13:38:39","","EN"
"1490","3502","Global","Fruits","GRAPES","ARRA TWENTYSEVEN","  All Sizes     ","","","","Vitis vinifera","ARRA 27, Mystic Star","Approved","http://","","Vincent Huston","2023-12-19 19:08:58","2018-05-11 14:42:41","","EN"
"1491","3503","Global","Fruits","GRAPES","ARRA TWENTYEIGHT","  All Sizes   ","","","","Vitis vinifera","Passion Punch™","Approved","http://","","Vincent Huston","2023-12-19 19:08:58","2018-05-11 14:46:05","","EN"
"1492","3504","Global","Fruits","GRAPES","ARRA THIRTY"," All Sizes   ","","","","Vitis vinifera","Sugardrop","Approved","http://","","Vincent Huston","2023-12-19 19:08:58","2018-05-11 14:47:28","","EN"
"1493","3505","Global","Fruits","GRAPES","ARRA THIRTYTWO","All Sizes   ","","","","Vitis vinifera","Mystic Dream","Approved","","","Vicki Bonvetti","2023-12-19 19:08:58","2018-05-11 14:50:36","","EN"
"1494","3506","Global","Fruits","GRAPES","Sweet Scarlet","  All Sizes   ","","","","Vitis vinifera","Muscato Amore™","Approved","http://","","Vincent Huston","2023-12-19 19:08:58","2018-05-11 14:52:44","","EN"
"1495","3494","Global","Fruits","MELON","Watermelon - Yellow Mini Seedless","3-7 LBS","","","","Citullus lanatus","Sunny Gold™","Approved","","","Vicki Bonvetti","2023-12-19 19:08:58","2018-05-11 15:48:57","","EN"
"1496","3507","Global","Fruits","APPLES","WA 38"," All Sizes   ","","","","Malus domestica","Cosmic Crisp®","Approved","http://","","Vincent Huston","2023-12-19 19:08:58","2018-08-02 17:39:27","","EN"
"1497","3508","Global","Fruits","GRAPES","Thomcord","   All Sizes      ","","","","Vitus vinifera","Grape Jammers™, Jelly Drops™, California Thomcord™, A29-67","Approved","http://","","Vincent Huston","2023-12-19 19:08:58","2018-08-02 17:52:01","","EN"
"1498","3509","Global","Fruits","AVOCADOS","GEM"," All Sizes  ","","","","Persea americana","","Approved","http://","","Vincent Huston","2023-12-19 19:08:58","2018-10-31 14:43:01","","EN"
"1499","3510","Global","Fruits","APPLES","Ambrosia"," Small ","100 size and smaller","Average Fruit Weight = less than 205g","","Malus domestica","","Approved","http://","","Wendy Logan","2023-12-19 19:08:58","2018-10-31 15:55:10","","EN"
"1500","3511","Global","Fruits","APPLES","WA 2","   All sizes      ","","","","Malus domestica","Crimson Delight™, Sunrise Magic®","Approved","http://","","Wendy Logan","2023-12-19 19:08:58","2019-02-01 17:16:17","","EN"
"1501","3512","Global","Vegetables","TOMATOES","Round","All sizes  ","","","","Solanum Lycopersicum","Tasti-Lee™","Approved","","","Vicki Bonvetti","2023-12-19 19:08:58","2019-02-01 18:01:27","","EN"
"1502","3518","Global","Fruits","PEARS","Oksana","  All sizes  ","","","","Pyrus communis","Xenia","Approved","http://","","Vicki Bonvetti","2023-12-19 19:08:58","2020-02-06 16:03:12","","EN"
"1503","3519","Global","Fruits","APPLES","R10-45","    All sizes    ","","","","Malus domestica","Wild Twist","Approved","http://","","Vicki Bonvetti","2023-12-19 19:08:58","2020-02-06 16:04:39","","EN"
"1505","3520","Global","Vegetables","ONIONS","SK-20","  All sizes  ","","","","Allium cepa","Smileball, Goldies, Onique, SweetNothings, Loving’Onions","Approved","http://","","Vicki Bonvetti","2023-12-19 19:08:58","2020-02-06 16:54:18","","EN"
"1506","3513","Global","Fruits","APPLES","Shinano Gold","  All sizes  ","","","","Malus domestica","yello®","Approved","http://","","Wendy Logan","2023-12-19 19:08:58","2020-02-28 17:23:41","","EN"
"1507","3514","Global","Fruits","APPLES","Fengapi"," All sizes ","","","","Malus domestica","Tessa®","Approved","http://","","Vicki Bonvetti","2023-12-19 19:08:58","2020-02-28 17:26:27","","EN"
